,,,,Oxygen,,,,,,,,,,,,,,,,Carbon Dioxide,,,,,,,,,,,,,,,,,,,,,,,,
Log Date Time,MS,Tick,Day,Crew O2 Consumed,Crew Env O2,VPGC Env O2,O2 Store,Total Sim O2,O2 Created by OGS,VPGC Plant O2 Produced,Crew GARDEN O2 Produced,Total O2 Produced,B(X) - Change in Creation of O2/Change in Total O2,B(X) Daily Aerage,"M(X,?) - O2 Consumed or Removed/Total O2","M(X,?)Daily Average","Eigenvalue, ?","Eigenvalue, ? of Daily Average",Filter for Daily value,CO2 Store,Crew CO2 Injected,VPGC CO2 Injected,VPGC CO2 Injected (kg/Day),Total CO2 Injected,Crew CO2 Produced ,Crew CO2 Produced (kg/Day),VCCR CO2 Removed,VPGC CO2 Consumed,GARDEN CO2 Consumed,Plant CO2 Consumed,Plant CO2 Consumed (kg/Day),PhisoChem Removal (kg/Day),Air Revitalization (kg CO2 per Day),Crew Env CO2,VPGC Env CO2,Total Sim CO2,CO2 Concentration (%) ,B(X) - Change in Creation of CO2/Change in Total CO2,B(X) Daily Aerage,"M(X,?) - CO2 Consumed or Removed/Total CO2","CO2 M(X,?)Daily Average","CO2 Eigenvalue, ?","CO2 Eigenvalue, ? of Daily Average",CRS And waste?
10/14/2020 11:31,476,2183,,2.5892954,3439.2024,347.23874,9880.2295,13666.67064,7.7101383,1.640575,0.022833735,9.373547035,-1.49354E-05,,0.000189461,,0.000204396,,FALSE,5029.647,0,0,,0,2.226794,,2.4834406,1.5332476,0.021142347,1.554389947,,,,3.9827626,5.0064077,5038.63617,,0,,0.000801374,,0.000801374,,
10/14/2020 11:31,476,2184,91,0.59062034,3438.6343,368.87933,9867.939,13675.45263,7.7101383,1.640575,0.022735192,9.373448492,-1.1221E-05,,4.31884E-05,,5.44094E-05,,TRUE,5029.19,0,0,,0,0.5079335,,2.3210006,1.5332476,0.021051101,1.554298701,1.638403,4.269350992,5.907753992,2.1486444,3.47316,5034.811804,,0.449449803,,0.000769701,,-0.448680102,,
10/14/2020 11:31,476,2185,,0.59062034,3438.0662,360.51993,9885.649,13684.23513,7.7101383,1.640575,0.02260691,9.37332021,-1.46065E-05,,4.31606E-05,,5.77672E-05,,FALSE,5027.664,0,0,,0,0.5079335,,1.2518332,1.5332476,0.020932322,1.554179922,,,,1.3838125,1.9399124,5030.987725,,0,,0.000557746,,0.000557746,,
10/14/2020 11:31,476,2186,,0.59062034,3437.4978,342.16052,9913.359,13693.01732,7.7101383,1.640575,0.022511767,9.373225067,-1.08336E-05,,4.3133E-05,,5.39666E-05,,FALSE,5004.886,0,20,,20,0.5079335,,0,1.5332477,0.020844229,1.554091929,,,,1.870902,20.406664,5027.163566,,0,,0.000309139,,0.000309139,,
10/14/2020 11:31,476,2187,,0.59062034,3436.9294,363.80112,9901.069,13701.79952,7.7101383,1.640575,0.02239612,9.37310942,-1.31683E-05,,4.31053E-05,,5.62737E-05,,FALSE,5003.1978,0,0,,0,0.5079335,,1.0892422,1.5332477,0.020737147,1.553984847,,,,1.2688562,18.873415,5023.340071,,0,,0.000526189,,0.000526189,,
10/14/2020 11:31,476,2188,,0.59062034,3436.3608,355.4417,9918.779,13710.5815,7.7101383,1.640575,0.02227757,9.37299087,-1.34992E-05,,4.30777E-05,,5.65769E-05,,FALSE,5001.158,0,0,,0,0.5079335,,0.73848915,1.5332477,0.020627378,1.553875078,,,,1.0176733,17.340166,5019.515839,,0,,0.00045669,,0.00045669,,
10/14/2020 11:31,476,2189,,0.59062034,3435.7922,377.0823,9906.489,13719.3635,7.7101383,1.640575,0.022162648,9.372875948,-1.30861E-05,,4.30501E-05,,5.61362E-05,,FALSE,4998.9727,0,0,,0,0.5079335,,0.5920918,1.5332477,0.020520968,1.553768668,,,,0.912994,15.806917,5015.692611,,0,,0.000427829,,0.000427829,,
10/14/2020 11:31,476,2190,,0.59062034,3435.2234,368.7229,9924.199,13728.1453,7.7101383,1.640575,0.022053523,9.372766823,-1.24263E-05,,4.30226E-05,,5.54489E-05,,FALSE,4999.5034,0,0,,0,0.5079335,,0.53099895,1.5332477,0.020419927,1.553667627,,,,0.86950874,14.273669,5014.646578,,0,,0.000415716,,0.000415716,,
10/14/2020 11:31,476,2191,,0.59062034,3434.6545,350.3635,9951.909,13736.927,7.7101383,1.640575,0.02195065,9.37266395,-1.17145E-05,,4.29951E-05,,5.47096E-05,,FALSE,5000.009,0,0,,0,0.5079335,,0.50552565,1.5332477,0.020324675,1.553572375,,,,0.85159194,12.740421,5013.601013,,0,,0.000410702,,0.000410702,,
10/14/2020 11:31,476,2192,,2.5892954,3432.0876,372.0041,9939.619,13743.7107,7.7101383,1.640575,0.021853887,9.372567187,-1.4264E-05,,0.000188399,,0.000202663,,FALSE,4997.726,0,0,,0,2.226794,,0.49492988,1.5332477,0.020235078,1.553482778,,,,2.563221,11.207173,5011.496394,,-0.816708653,,0.000408743,,0.817117396,,
10/14/2020 11:31,491,2193,,27.185236,3404.9238,363.64468,9957.329,13725.89748,7.7101383,1.640575,0.021790328,9.372503628,3.56808E-06,,0.00198058,,0.001977012,,FALSE,4999.2153,0,0,,0,23.379303,,1.4891837,1.5332477,0.02017623,1.55342393,,,,24.433165,9.673925,5033.32239,,0.969142897,,0.000604493,,-0.968538404,,
10/14/2020 11:31,491,2194,,2.5892954,3402.357,345.28528,9985.039,13732.68128,7.7101383,1.6405752,0.022067761,9.372781261,4.09259E-05,,0.00018855,,0.000147624,,FALSE,5013.4097,0,0,,0,2.226794,,14.194183,1.5332478,0.020433111,1.553680911,,,,12.445343,8.140677,5033.99572,,-31.41477285,,0.003128303,,31.41790115,,
10/14/2020 11:31,491,2195,,7.035328,3395.344,366.92587,9972.749,13735.01887,7.7101383,1.6405752,0.022148602,9.372862102,3.45831E-05,,0.000512218,,0.000477635,,FALSE,5017.865,0,0,,0,6.050382,,7.233575,1.5332478,0.020507963,1.553755763,,,,11.241642,6.6074295,5035.714072,,2.225148929,,0.001745002,,-2.223403927,,
10/14/2020 11:31,491,2196,,7.035328,3388.331,358.56647,9990.459,13737.35647,7.7101383,1.6405752,0.022207191,9.372920691,2.50637E-05,,0.000512131,,0.000487067,,FALSE,5021.622,0,0,,0,6.050382,,6.534649,1.5332478,0.020562211,1.553810011,,,,10.736813,5.0741816,5037.432995,,0,,0.001605671,,0.001605671,,
10/14/2020 11:31,491,2197,,7.035328,3381.318,360.20706,9998.169,13739.69406,7.7101383,1.6405752,0.022255281,9.372968781,2.05725E-05,,0.000512044,,0.000491472,,FALSE,5025.086,0,0,,0,6.050382,,6.241596,1.5332478,0.020606743,1.553854543,,,,10.524992,3.5409338,5039.151926,,0,,0.001546977,,0.001546977,,
10/14/2020 11:31,491,2198,,7.035328,3374.3052,351.84766,10000,13726.15286,7.7101383,1.6405752,0.022297755,9.373011255,-3.13665E-06,,0.000512549,,0.000515686,,FALSE,5028.427,0,0,,0,6.050382,,6.1187406,1.5332478,0.020646067,1.553893867,,,,10.435987,2.0076861,5040.870673,,0,,0.001522085,,0.001522085,,
10/14/2020 11:31,491,2199,,7.035328,3367.2925,373.48825,9980,13720.78075,7.7101383,1.6405752,0.022524618,9.373238118,-4.22298E-05,,0.00051275,,0.00055498,,FALSE,5025.649,0,0,,0,6.050382,,0,1.5332478,0.020856127,1.554103927,,,,16.465513,0.47443828,5042.588951,,0,,0.000308196,,0.000308196,,
10/14/2020 11:31,491,2200,,7.035328,3360.28,363.99588,9997.71,13721.98588,7.7101383,0.50764894,0.022631774,8.240419014,-0.939997431,,0.000512705,,0.940510136,,FALSE,5012.4404,0,20,,20,6.050382,,9.569421,0.47443828,0.020955347,0.495393627,,,,12.925518,20,5045.365918,,0,,0.001994863,,0.001994863,,
10/14/2020 11:31,507,2201,,7.035328,3353.2676,345.63647,10000,13698.90407,7.7101383,1.6405752,0.022689886,9.373403386,-0.049085595,,0.000513569,,0.049599163,,FALSE,5017.177,0,0,,0,6.050382,,7.513929,1.5332478,0.021009153,1.554256953,,,,11.440962,18.466751,5047.084713,,0,,0.001796718,,0.001796718,,
10/14/2020 11:31,522,2202,,7.035328,3346.2551,367.27707,9980,13693.53217,7.7101383,1.6405752,0.022727372,9.373440872,-6.97816E-06,,0.00051377,,0.000520748,,FALSE,5021.051,0,0,,0,6.050382,,6.651745,1.5332478,0.021043861,1.554291661,,,,10.818555,16.933502,5048.803057,,0,,0.001625343,,0.001625343,,
10/14/2020 11:31,522,2203,,7.035328,3339.2427,358.91766,9997.71,13695.87036,7.7101383,1.6405752,0.022755789,9.373469289,1.21534E-05,,0.000513682,,0.000501529,,FALSE,5024.5635,0,0,,0,6.050382,,6.2903266,1.5332478,0.021070175,1.554317975,,,,10.55754,15.400254,5050.521294,,0,,0.001553235,,0.001553235,,
10/14/2020 11:31,522,2204,,2.5892954,3336.6765,360.55826,10000,13697.23476,7.7101383,1.6405752,0.022779884,9.373493384,1.76598E-05,,0.000189038,,0.000171378,,FALSE,5027.9243,0,0,,0,2.226794,,6.1388626,1.5332478,0.021092484,1.554340284,,,,6.624378,13.867006,5048.415684,,1.81590513,,0.001523885,,-1.814381245,,
10/14/2020 11:31,522,2205,,2.5892954,3334.1104,362.19885,10000,13696.30925,7.7101383,1.6405752,0.022759698,9.373473198,2.18107E-05,,0.000189051,,0.00016724,,FALSE,5028.9985,0,0,,0,2.226794,,3.8518636,1.5332478,0.021073794,1.554321594,,,,4.978235,12.333758,5046.310493,,0,,0.001071314,,0.001071314,,
10/14/2020 11:31,522,2206,,2.5892954,3431.5442,353.83945,9910,13695.38365,7.7101383,1.6405752,0.022722721,9.373436221,3.99492E-05,,0.000189063,,0.000149114,,FALSE,5029.1147,0,0,,0,2.226794,,2.8942814,1.5332478,0.021039555,1.554287355,,,,4.289708,10.80051,5044.204918,,0,,0.000881917,,0.000881917,,
10/14/2020 11:31,522,2207,,2.5892954,3528.978,375.48004,9797.71,13702.16804,7.7101383,1.6405753,0.022680186,9.373393786,-6.2548E-06,,0.00018897,,0.000195225,,FALSE,5028.815,0,0,,0,2.226794,,2.478265,1.5332478,0.021000171,1.554247971,,,,4.017237,9.267262,5042.099499,,0,,0.000799769,,0.000799769,,
10/14/2020 11:31,522,2208,92,0.59062034,3628.41,367.12064,9715.42,13710.95064,7.7101383,1.6405753,0.022636684,9.373350284,-4.9532E-06,,4.30765E-05,,4.80297E-05,,TRUE,5028.3433,0,0,,0,0.5079335,,2.3062608,1.5332478,0.020959891,1.554207691,1.594419697,4.167239698,5.761659394,2.1979501,7.7340145,5038.275265,,0.449465258,,0.000766228,,-0.448699029,,
10/14/2020 11:31,522,2209,,0.59062034,3617.8416,348.76123,9753.13,13719.73283,7.7101383,1.6405753,0.022576468,9.373290068,-6.8566E-06,,4.3049E-05,,4.99056E-05,,FALSE,5026.8193,0,0,,0,0.5079335,,1.2539062,1.5332478,0.020904137,1.554151937,,,,1.4310733,6.2007666,5034.45114,,0,,0.000557768,,0.000557768,,
10/14/2020 11:31,522,2210,,0.59062034,3597.2732,370.40182,9760.84,13728.51502,7.7101383,1.6405753,0.022510896,9.373224496,-7.46647E-06,,4.30214E-05,,5.04879E-05,,FALSE,5024.8584,0,0,,0,0.5079335,,0.8166507,1.5332478,0.020843422,1.554091222,,,,1.1015128,4.6675186,5030.627431,,0,,0.000471262,,0.000471262,,
10/14/2020 11:31,522,2211,,0.59062034,3566.7048,362.04242,9808.55,13737.29722,7.7101383,1.6405753,0.022444539,9.373158139,-7.55585E-06,,4.29939E-05,,5.05498E-05,,FALSE,5022.7095,0,0,,0,0.5079335,,0.62913215,1.5332478,0.020781979,1.554029779,,,,0.95953226,3.134271,5026.803303,,0,,0.000434304,,0.000434304,,
10/14/2020 11:31,522,2212,,0.59062034,3566.1365,343.683,9836.26,13746.0795,7.7101383,1.6405754,0.02237925,9.37309295,-7.42279E-06,,4.29665E-05,,5.03892E-05,,FALSE,5020.4805,0,0,,0,0.5079335,,0.5488422,1.5332478,0.020721527,1.553969327,,,,0.89790213,1.6010232,5022.979425,,0,,0.000418638,,0.000418638,,
10/14/2020 11:31,522,2213,,0.59062034,3565.5679,365.3236,9823.97,13754.8615,7.7101383,1.6405754,0.02232714,9.37304084,-5.93373E-06,,4.2939E-05,,4.88728E-05,,FALSE,4997.7026,0,20,,20,0.5079335,,0,1.5332478,0.020673277,1.553921077,,,,1.3851625,20.067776,5019.155539,,0,,0.000309598,,0.000309598,,
10/14/2020 11:31,538,2214,,0.59062034,3564.9993,356.9642,9841.68,13763.6435,7.7101383,1.6405754,0.022270245,9.372983945,-6.47859E-06,,4.29116E-05,,4.93902E-05,,FALSE,4998.494,0,0,,0,0.5079335,,0.79171234,1.5332478,0.020620596,1.553868396,,,,1.0807631,18.534527,5018.10929,,0,,0.000467423,,0.000467423,,
10/14/2020 11:31,538,2215,,0.59062034,3564.4307,378.6048,9829.39,13772.4255,7.7101383,1.6405754,0.022212544,9.372926244,-6.57037E-06,,4.28843E-05,,4.94546E-05,,FALSE,4999.112,0,0,,0,0.5079335,,0.6175189,1.5332478,0.02056717,1.55381497,,,,0.95061064,17.001278,5017.063889,,0,,0.00043279,,0.00043279,,
10/14/2020 11:31,538,2216,,2.5892954,3561.864,370.2454,9847.1,13779.2094,7.7101383,1.6405754,0.022155643,9.372869343,-8.38765E-06,,0.000187913,,0.000196301,,FALSE,4999.655,0,0,,0,2.226794,,0.54296386,1.5332478,0.020514483,1.553762283,,,,2.6139264,15.46803,5017.736956,,2.553770366,,0.000417863,,-2.553352503,,
10/14/2020 11:31,538,2217,,27.185236,3534.7007,351.886,9874.81,13761.3967,7.7101383,1.6405754,0.022115504,9.372829204,2.25339E-06,,0.001975471,,0.001973217,,FALSE,5001.1475,0,0,,0,23.379303,,1.4925041,1.5332478,0.02047732,1.55372512,,,,24.480247,13.934782,5039.562529,,0.969161698,,0.000604463,,-0.968557235,,
10/14/2020 11:31,538,2218,,2.5892954,3532.134,373.52658,9862.52,13768.18058,7.7101383,1.6405754,0.022267997,9.372981697,2.24787E-05,,0.000188064,,0.000165585,,FALSE,5012.346,0,0,,0,2.226794,,13.976778,1.5332478,0.020618515,1.553866315,,,,12.709646,12.401534,5037.45718,,10.04703211,,0.003083033,,-10.04394907,,
10/14/2020 11:31,538,2219,,7.035328,3525.121,365.16718,9880.2295,13770.51768,7.7101383,1.6405754,0.022313802,9.373027502,1.95991E-05,,0.000510898,,0.000491299,,FALSE,5016.828,0,0,,0,6.050382,,7.259902,1.5332478,0.020660926,1.553908726,,,,11.479465,10.868286,5039.175751,,2.224864728,,0.001749058,,-2.22311567,,
10/14/2020 11:31,538,2220,,7.035328,3518.1084,346.80777,9907.939,13772.85517,7.7101383,1.6405754,0.022347631,9.373061331,1.44724E-05,,0.000510811,,0.000496339,,FALSE,5020.6084,0,0,,0,6.050382,,6.5579076,1.5332478,0.020692252,1.553940052,,,,10.951246,9.335038,5040.894684,,0,,0.001609208,,0.001609208,,
10/14/2020 11:31,569,2221,,7.035328,3511.0957,368.44836,9895.649,13775.19306,7.7101383,1.6405754,0.022375917,9.373089617,1.20989E-05,,0.000510724,,0.000498626,,FALSE,5024.087,0,0,,0,6.050382,,6.2565527,1.5332478,0.02071844,1.55396624,,,,10.724357,7.80179,5042.613147,,0,,0.001548903,,0.001548903,,
10/14/2020 11:31,569,2222,,7.035328,3504.083,360.08896,9913.359,13777.53096,7.7101383,1.6405754,0.022401392,9.373115092,1.08965E-05,,0.000510638,,0.000499741,,FALSE,5027.4365,0,0,,0,6.050382,,6.1272106,1.533248,0.020742029,1.553990029,,,,10.626786,6.2685423,5044.331828,,0,,0.001522739,,0.001522739,,
10/14/2020 11:31,569,2223,,7.035328,3497.0703,341.72955,9941.069,13779.86885,7.7101383,1.6405754,0.022425221,9.373138921,1.01925E-05,,0.000510551,,0.000500359,,FALSE,5030.7305,0,0,,0,6.050382,,6.071697,1.533248,0.020764094,1.554012094,,,,10.584707,4.7352943,5046.050501,,0,,0.001511223,,0.001511223,,
10/14/2020 11:31,569,2224,,7.035328,3490.0576,363.37015,9928.779,13782.20675,7.7101383,1.6405754,0.02244793,9.37316163,9.71342E-06,,0.000510465,,0.000500751,,FALSE,5034.0005,0,0,,0,6.050382,,6.0478663,1.533248,0.020785121,1.554033121,,,,10.566438,3.2020464,5047.768984,,0,,0.001505992,,0.001505992,,
10/14/2020 11:31,569,2225,,7.035328,3483.045,355.01074,9946.489,13784.54474,7.7101383,1.6405754,0.022469752,9.373183452,9.33366E-06,,0.000510378,,0.000501044,,FALSE,5037.2603,0,0,,0,6.050382,,6.03763,1.533248,0.020805323,1.554053323,,,,10.558384,1.6687986,5049.487483,,0,,0.001503456,,0.001503456,,
10/14/2020 11:31,569,2226,,7.035328,3476.0325,356.65134,9954.199,13786.88284,7.7101383,1.6405754,0.022596387,9.373310087,5.41615E-05,,0.000510291,,0.00045613,,FALSE,5014.4824,0,20,,20,6.050382,,0,1.533248,0.020922579,1.554170579,,,,16.587843,20.135551,5051.205794,,0,,0.000307683,,0.000307683,,
10/14/2020 11:31,569,2227,,7.035328,3469.02,378.29193,9941.909,13789.22093,7.7101383,1.6405754,0.022659421,9.373373121,2.69596E-05,,0.000510205,,0.000483245,,FALSE,5021.18,0,0,,0,6.050382,,9.47541,1.533248,0.020980945,1.554228945,,,,13.141832,18.602303,5052.924135,,0,,0.002182823,,0.002182823,,
10/14/2020 11:31,569,2228,,2.5892954,3466.4539,369.93253,9959.619,13796.00543,7.7101383,1.6405754,0.022695454,9.373409154,5.31108E-06,,0.000187684,,0.000182373,,FALSE,5025.911,0,0,,0,2.226794,,7.5087633,1.533248,0.021014309,1.554262309,,,,7.838848,17.069054,5050.818902,,1.816230317,,0.001794368,,-1.81443595,,
10/14/2020 11:31,569,2229,,2.5892954,3463.8877,351.57312,9987.329,13802.78982,7.7101383,1.6405755,0.022692645,9.373406445,-3.99299E-07,,0.000187592,,0.000187991,,FALSE,5027.6123,0,0,,0,2.226794,,4.4792085,1.533248,0.021011708,1.554259708,,,,5.5654216,15.535806,5048.713528,,0,,0.001195051,,0.001195051,,
10/14/2020 11:31,585,2230,,2.5892954,3461.3215,373.2137,9975.039,13809.5742,7.7101383,1.6405755,0.022673978,9.373387778,-2.75147E-06,,0.0001875,,0.000190251,,FALSE,5028.014,0,0,,0,2.226794,,3.1798317,1.533248,0.020994423,1.554242423,,,,4.591389,14.002558,5046.607947,,0,,0.000938071,,0.000938071,,
10/14/2020 11:31,585,2231,,2.5892954,3458.7554,364.8543,9992.749,13816.3587,7.7101383,1.6405755,0.022649089,9.373362889,-3.66851E-06,,0.000187408,,0.000191076,,FALSE,5027.8594,0,0,,0,2.226794,,2.6228485,1.533248,0.020971378,1.554219378,,,,4.174363,12.46931,5044.503073,,0,,0.000828043,,0.000828043,,
10/14/2020 11:31,585,2232,93,0.59062034,3458.1873,346.4949,10000,13804.6822,7.7101383,1.6405755,0.022622034,9.373335834,2.31705E-06,,4.27841E-05,,4.0467E-05,,TRUE,5027.466,0,0,,0,0.5079335,,2.3841178,1.533248,0.020946326,1.554194326,1.641053994,4.165873996,5.80692799,2.2772324,10.936062,5040.679294,,0.449518835,,0.000781306,,-0.448737529,,
10/14/2020 11:31,585,2233,,0.59062034,3457.619,368.1355,9980,13805.7545,7.7101383,1.6405755,0.022582902,9.373296702,-3.64935E-05,,4.27807E-05,,7.92743E-05,,FALSE,5025.9883,0,0,,0,0.5079335,,1.3002887,1.533248,0.020910092,1.554158092,,,,1.4639672,9.402814,5036.855081,,0,,0.000566712,,0.000566712,,
10/14/2020 11:31,585,2234,,0.59062034,3457.0505,359.7761,9997.71,13814.5366,7.7101383,1.6405755,0.022539355,9.373253155,-4.95861E-06,,4.27535E-05,,4.77121E-05,,FALSE,5024.046,0,0,,0,0.5079335,,0.83566123,1.533248,0.020869771,1.554117771,,,,1.1153698,7.869566,5033.030936,,0,,0.000474819,,0.000474819,,
10/14/2020 11:31,585,2235,,0.59062034,3456.4822,341.4167,10000,13797.8989,7.7101383,1.6405755,0.022494612,9.373208412,2.68925E-06,,4.28051E-05,,4.01158E-05,,FALSE,5021.9043,0,0,,0,0.5079335,,0.6364615,1.533248,0.020828344,1.554076344,,,,0.96601355,6.336318,5029.206632,,0,,0.000435563,,0.000435563,,
10/14/2020 11:31,585,2236,,0.59062034,3455.9138,363.05728,9980,13798.97108,7.7101383,1.6405755,0.022450002,9.373163802,-4.16068E-05,,4.28018E-05,,8.44086E-05,,FALSE,5019.6777,0,0,,0,0.5079335,,0.55104333,1.533248,0.02078704,1.55403504,,,,0.9021168,4.80307,5025.382887,,0,,0.000418889,,0.000418889,,
10/14/2020 11:31,585,2237,,0.59062034,3455.3455,354.69788,9997.71,13807.75338,7.7101383,1.6405755,0.022406073,9.373119873,-5.00199E-06,,4.27745E-05,,4.77765E-05,,FALSE,5017.4146,0,0,,0,0.5079335,,0.5144135,1.533248,0.020746363,1.553994363,,,,0.87489045,3.2698221,5021.559313,,0,,0.000411905,,0.000411905,,
10/14/2020 11:31,585,2238,,0.59062034,3454.777,356.33847,10000,13811.11547,7.7101383,1.6405755,0.022363035,9.373076835,-1.2801E-05,,4.27641E-05,,5.55651E-05,,FALSE,5015.1353,0,0,,0,0.5079335,,0.49871144,1.533248,0.020706514,1.553954514,,,,0.86340606,1.7365743,5017.73528,,0,,0.000409082,,0.000409082,,
10/14/2020 11:31,585,2239,,0.59062034,3454.2085,357.97906,10000,13812.18756,7.7101383,1.6405755,0.022328166,9.373041966,-3.25243E-05,,4.27608E-05,,7.52851E-05,,FALSE,4992.3574,0,20,,20,0.5079335,,0,1.533248,0.020674227,1.553922227,,,,1.3506655,20.203327,5013.911393,,0,,0.000309922,,0.000309922,,
10/14/2020 11:31,601,2240,,2.5892954,3451.6418,379.61966,9980,13811.26146,7.7101383,1.6405755,0.022290042,9.373003842,4.11662E-05,,0.000187477,,0.000146311,,FALSE,4993.127,0,0,,0,2.226794,,0.7693466,1.533248,0.020638926,1.553886926,,,,2.7874742,18.670078,5014.584552,,2.553421573,,0.000463295,,-2.552958278,,
10/14/2020 11:31,616,2241,,27.185236,3424.4785,371.26025,9997.71,13793.44875,7.7101383,1.6405755,0.022261681,9.372975481,1.59218E-06,,0.00197088,,0.001969288,,FALSE,4994.7144,0,0,,0,23.379303,,1.5872501,1.533248,0.020612668,1.553860668,,,,24.558914,17.13683,5036.410144,,0.969160845,,0.00062368,,-0.968537165,,
10/14/2020 11:31,632,2242,,2.5892954,3421.912,352.90085,10000,13774.81285,7.7101383,1.6405755,0.02236657,9.37308037,-5.62833E-06,,0.000187973,,0.000193602,,FALSE,5008.6978,0,0,,0,2.226794,,13.983481,1.533248,0.020709787,1.553957787,,,,12.781518,15.603581,5037.082899,,-31.44162288,,0.00308461,,31.44470749,,
10/14/2020 11:31,632,2243,,7.035328,3414.8994,374.54144,9980,13769.44084,7.7101383,1.6405755,0.022397941,9.373111741,-5.83971E-06,,0.000510938,,0.000516778,,FALSE,5013.201,0,0,,0,6.050382,,7.281053,1.533248,0.020738833,1.553986833,,,,11.5301075,14.0703335,5038.801441,,2.224902272,,0.001753401,,-2.223148871,,
10/14/2020 11:31,632,2244,,7.035328,3407.8867,366.18204,9997.71,13771.77874,7.7101383,1.6405755,0.022421109,9.373134909,9.90975E-06,,0.000510851,,0.000500941,,FALSE,5016.992,0,0,,0,6.050382,,6.5688887,1.5332481,0.020760287,1.554008387,,,,10.990841,12.537086,5040.519927,,0,,0.00161152,,0.00161152,,
10/14/2020 11:31,632,2245,,7.035328,3400.874,347.82263,10000,13748.69663,7.7101383,1.6405755,0.02244055,9.37315435,-8.42254E-07,,0.000511709,,0.000512551,,FALSE,5020.4766,0,0,,0,6.050382,,6.262065,1.5332481,0.020778285,1.554026385,,,,10.75838,11.003838,5042.238818,,0,,0.001550123,,0.001550123,,
10/14/2020 11:31,632,2246,,7.035328,3493.8613,369.46323,9880,13743.32453,7.7101383,1.6405755,0.022458173,9.373171973,-3.28047E-06,,0.000511909,,0.000515189,,FALSE,5023.8286,0,0,,0,6.050382,,6.1299033,1.5332481,0.020794604,1.554042704,,,,10.658064,9.47059,5043.957254,,0,,0.001523396,,0.001523396,,
10/14/2020 11:31,632,2247,,7.035328,3586.8486,361.10382,9797.71,13745.66242,7.7101383,1.6405755,0.02247491,9.37318871,7.15902E-06,,0.000511822,,0.000504663,,FALSE,5027.0874,0,0,,0,6.050382,,6.036631,1.5332481,0.020810101,1.554058201,,,,10.651005,7.9373417,5045.675747,,0,,0.001504395,,0.001504395,,
10/14/2020 11:31,632,2248,,7.035328,3679.836,342.74442,9725.42,13748.00042,7.7101383,1.6405755,0.022491308,9.373205108,7.01369E-06,,0.000511735,,0.000504721,,FALSE,5030.3066,0,0,,0,6.050382,,5.996936,1.5332482,0.020825284,1.554073484,,,,10.683625,6.4040937,5047.394319,,0,,0.001496021,,0.001496021,,
10/14/2020 11:31,632,2249,,7.035328,3662.8232,364.385,9723.13,13750.3382,7.7101383,1.6405755,0.022507599,9.373221399,6.96858E-06,,0.000511648,,0.000504679,,FALSE,5033.509,0,0,,0,6.050382,,5.9799027,1.5332482,0.020840367,1.554088567,,,,10.733264,4.870846,5049.11311,,0,,0.001492142,,0.001492142,,
10/14/2020 11:31,632,2250,,7.035328,3635.8105,356.0256,9760.84,13752.6761,7.7101383,1.6405755,0.022523768,9.373237568,6.91604E-06,,0.000511561,,0.000504645,,FALSE,5036.742,0,0,,0,6.050382,,6.011415,1.5332482,0.02085534,1.55410354,,,,10.751375,3.3375978,5050.830973,,0,,0.001497876,,0.001497876,,
10/14/2020 11:31,632,2251,,7.035328,3628.7979,357.6662,9768.55,13755.0141,7.7101383,1.6405755,0.022539632,9.373253432,6.78529E-06,,0.000511474,,0.000504688,,FALSE,5039.993,0,0,,0,6.050382,,6.02888,1.5332482,0.02087003,1.55411823,,,,10.752007,1.8043497,5052.549357,,0,,0.001500826,,0.001500826,,
10/14/2020 11:31,647,2252,,2.5892954,3626.2317,359.3068,9776.26,13761.7985,7.7101383,1.6405756,0.022628592,9.373342492,1.31272E-05,,0.000188151,,0.000175024,,FALSE,5017.2153,0,20,,20,2.226794,,0,1.5332482,0.020952402,1.554200602,,,,12.9578495,20.271101,5050.444251,,1.816339717,,0.000307735,,-1.816031982,,
10/14/2020 11:31,647,2253,,2.5892954,3623.6655,360.9474,9783.97,13768.5829,7.7101383,1.6405756,0.02265454,9.37336844,3.82466E-06,,0.000188058,,0.000184234,,FALSE,5021.701,0,0,,0,2.226794,,7.2637677,1.5332482,0.020976426,1.554224626,,,,7.8998985,18.737852,5048.338751,,0,,0.001746712,,0.001746712,,
10/14/2020 11:31,647,2254,,2.5892954,3621.0994,362.58798,9791.68,13775.36738,7.7101383,1.6405756,0.022653492,9.373367392,-1.5447E-07,,0.000187966,,0.00018812,,FALSE,5023.352,0,0,,0,2.226794,,4.428739,1.5332482,0.020975456,1.554223656,,,,5.6769776,17.204603,5046.233581,,0,,0.001185629,,0.001185629,,
10/14/2020 11:31,647,2255,,2.5892954,3618.5332,354.22858,9809.39,13782.15178,7.7101383,1.6405756,0.02264098,9.37335488,-1.84423E-06,,0.000187873,,0.000189717,,FALSE,5023.7563,0,0,,0,2.226794,,3.1822355,1.5332482,0.02096387,1.55421207,,,,4.700572,15.671354,5044.128226,,0,,0.000939002,,0.000939002,,
10/14/2020 11:31,647,2256,94,0.59062034,3617.965,375.86917,9797.1,13790.93417,7.7101383,1.6405756,0.02262373,9.37333763,-1.96416E-06,,4.28267E-05,,4.47909E-05,,TRUE,5023.613,0,0,,0,0.5079335,,2.6344528,1.5332483,0.020947898,1.554196198,1.641091197,4.157187192,5.79827839,2.5531049,14.138106,5040.304211,,0.449491034,,0.000831031,,-0.448660003,,
